top1_success,top10_hits,best_percentile,normalized_regret,unique_loci,invalid_action_rate,cost_usd,DMS_id,seed,method
0,14,97.55772131337744,0.3752481043338775,12,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,11,prior_first_al
1,13,99.55911358626292,0.2501433491706848,21,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,11,folde_lite
1,13,99.55911358626292,0.2501433491706848,21,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,11,cider_fixed
1,13,99.55911358626292,0.2501433491706848,21,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,11,cider_qwen35_4b
1,13,99.55911358626292,0.2501433491706848,21,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,11,cider_qwen3_8b
1,13,99.55911358626292,0.2501433491706848,21,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,11,cider_gpt_oss_20b
0,13,97.99860772711452,0.3588265180587768,39,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,23,random
0,14,97.55772131337744,0.3752481043338775,12,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,23,plm_greedy
0,15,97.55772131337744,0.3752481043338775,17,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,23,plm_diverse
1,13,99.55911358626292,0.2501433491706848,21,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,23,ucb
1,13,99.55911358626292,0.2501433491706848,21,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,23,ei
1,13,99.55911358626292,0.2501433491706848,21,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,23,thompson
0,14,97.55772131337744,0.3752481043338775,12,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,23,prior_first_al
1,13,99.55911358626292,0.2501433491706848,21,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,23,folde_lite
1,13,99.55911358626292,0.2501433491706848,21,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,23,cider_fixed
1,13,99.55911358626292,0.2501433491706848,21,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,23,cider_qwen35_4b
1,13,99.55911358626292,0.2501433491706848,21,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,23,cider_qwen3_8b
1,13,99.55911358626292,0.2501433491706848,21,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,23,cider_gpt_oss_20b
0,8,98.4317592914878,0.3416111171245575,40,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,37,random
0,14,97.55772131337744,0.3752481043338775,12,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,37,plm_greedy
0,15,97.55772131337744,0.3752481043338775,17,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,37,plm_diverse
1,13,99.55911358626292,0.2501433491706848,21,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,37,ucb
1,13,99.55911358626292,0.2501433491706848,21,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,37,ei
1,13,99.55911358626292,0.2501433491706848,21,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,37,thompson
0,14,97.55772131337744,0.3752481043338775,12,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,37,prior_first_al
1,13,99.55911358626292,0.2501433491706848,21,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,37,folde_lite
1,13,99.55911358626292,0.2501433491706848,21,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,37,cider_fixed
1,13,99.55911358626292,0.2501433491706848,21,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,37,cider_qwen35_4b
1,13,99.55911358626292,0.2501433491706848,21,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,37,cider_qwen3_8b
1,13,99.55911358626292,0.2501433491706848,21,0.0,0.0,GFP_AEQVI_Sarkisyan_2016,37,cider_gpt_oss_20b
0,4,96.77990927990928,0.5584417581558228,25,0.0,0.0,CAPSD_AAV2S_Sinai_2021,11,random
0,16,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,11,plm_greedy
0,3,98.84709884709883,0.463655024766922,16,0.0,0.0,CAPSD_AAV2S_Sinai_2021,11,plm_diverse
0,17,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,11,ucb
0,17,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,11,ei
0,17,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,11,thompson
0,16,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,11,prior_first_al
0,17,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,11,folde_lite
0,17,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,11,cider_fixed
0,17,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,11,cider_qwen35_4b
0,17,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,11,cider_qwen3_8b
0,17,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,11,cider_gpt_oss_20b
0,2,94.99621999622,0.6014591455459595,25,0.0,0.0,CAPSD_AAV2S_Sinai_2021,23,random
0,16,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,23,plm_greedy
0,3,98.84709884709883,0.463655024766922,16,0.0,0.0,CAPSD_AAV2S_Sinai_2021,23,plm_diverse
0,17,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,23,ucb
0,17,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,23,ei
0,17,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,23,thompson
0,16,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,23,prior_first_al
0,17,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,23,folde_lite
0,17,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,23,cider_fixed
0,17,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,23,cider_qwen35_4b
0,17,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,23,cider_qwen3_8b
0,17,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,23,cider_gpt_oss_20b
1,3,99.64562464562464,0.3696152865886688,24,0.0,0.0,CAPSD_AAV2S_Sinai_2021,37,random
0,16,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,37,plm_greedy
0,3,98.84709884709883,0.463655024766922,16,0.0,0.0,CAPSD_AAV2S_Sinai_2021,37,plm_diverse
0,17,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,37,ucb
0,17,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,37,ei
0,17,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,37,thompson
0,16,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,37,prior_first_al
0,17,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,37,folde_lite
0,17,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,37,cider_fixed
0,17,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,37,cider_qwen35_4b
0,17,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,37,cider_qwen3_8b
0,17,98.84709884709883,0.463655024766922,3,0.0,0.0,CAPSD_AAV2S_Sinai_2021,37,cider_gpt_oss_20b
1,10,99.17789328524452,0.6379270553588867,27,0.0,0.0,PABP_YEAST_Melamed_2013,11,random
1,11,99.17789328524452,0.6379270553588867,4,0.0,0.0,PABP_YEAST_Melamed_2013,11,plm_greedy
0,7,96.3774265407871,0.7311829924583435,16,0.0,0.0,PABP_YEAST_Melamed_2013,11,plm_diverse
1,12,99.17789328524452,0.6379270553588867,5,0.0,0.0,PABP_YEAST_Melamed_2013,11,ucb
1,12,99.17789328524452,0.6379270553588867,5,0.0,0.0,PABP_YEAST_Melamed_2013,11,ei
1,12,99.17789328524452,0.6379270553588867,5,0.0,0.0,PABP_YEAST_Melamed_2013,11,thompson
1,11,99.17789328524452,0.6379270553588867,4,0.0,0.0,PABP_YEAST_Melamed_2013,11,prior_first_al
1,12,99.17789328524452,0.6379270553588867,5,0.0,0.0,PABP_YEAST_Melamed_2013,11,folde_lite
1,12,99.17789328524452,0.6379270553588867,5,0.0,0.0,PABP_YEAST_Melamed_2013,11,cider_fixed
1,12,99.17789328524452,0.6379270553588867,5,0.0,0.0,PABP_YEAST_Melamed_2013,11,cider_qwen35_4b
1,12,99.17789328524452,0.6379270553588867,5,0.0,0.0,PABP_YEAST_Melamed_2013,11,cider_qwen3_8b
1,12,99.17789328524452,0.6379270553588867,5,0.0,0.0,PABP_YEAST_Melamed_2013,11,cider_gpt_oss_20b
0,9,96.61610268378062,0.7275599837303162,30,0.0,0.0,PABP_YEAST_Melamed_2013,23,random
1,11,99.17789328524452,0.6379270553588867,4,0.0,0.0,PABP_YEAST_Melamed_2013,23,plm_greedy
0,7,96.3774265407871,0.7311829924583435,16,0.0,0.0,PABP_YEAST_Melamed_2013,23,plm_diverse
1,12,99.17789328524452,0.6379270553588867,5,0.0,0.0,PABP_YEAST_Melamed_2013,23,ucb
1,12,99.17789328524452,0.6379270553588867,5,0.0,0.0,PABP_YEAST_Melamed_2013,23,ei
1,12,99.17789328524452,0.6379270553588867,5,0.0,0.0,PABP_YEAST_Melamed_2013,23,thompson
1,11,99.17789328524452,0.6379270553588867,4,0.0,0.0,PABP_YEAST_Melamed_2013,23,prior_first_al
1,12,99.17789328524452,0.6379270553588867,5,0.0,0.0,PABP_YEAST_Melamed_2013,23,folde_lite
1,12,99.17789328524452,0.6379270553588867,5,0.0,0.0,PABP_YEAST_Melamed_2013,23,cider_fixed
1,12,99.17789328524452,0.6379270553588867,5,0.0,0.0,PABP_YEAST_Melamed_2013,23,cider_qwen35_4b
1,12,99.17789328524452,0.6379270553588867,5,0.0,0.0,PABP_YEAST_Melamed_2013,23,cider_qwen3_8b
1,12,99.17789328524452,0.6379270553588867,5,0.0,0.0,PABP_YEAST_Melamed_2013,23,cider_gpt_oss_20b
0,7,97.45677309854672,0.7099476456642151,26,0.0,0.0,PABP_YEAST_Melamed_2013,37,random
1,11,99.17789328524452,0.6379270553588867,4,0.0,0.0,PABP_YEAST_Melamed_2013,37,plm_greedy
0,7,96.3774265407871,0.7311829924583435,16,0.0,0.0,PABP_YEAST_Melamed_2013,37,plm_diverse
1,12,99.17789328524452,0.6379270553588867,5,0.0,0.0,PABP_YEAST_Melamed_2013,37,ucb
1,12,99.17789328524452,0.6379270553588867,5,0.0,0.0,PABP_YEAST_Melamed_2013,37,ei
1,12,99.17789328524452,0.6379270553588867,5,0.0,0.0,PABP_YEAST_Melamed_2013,37,thompson
1,11,99.17789328524452,0.6379270553588867,4,0.0,0.0,PABP_YEAST_Melamed_2013,37,prior_first_al
1,12,99.17789328524452,0.6379270553588867,5,0.0,0.0,PABP_YEAST_Melamed_2013,37,folde_lite
1,12,99.17789328524452,0.6379270553588867,5,0.0,0.0,PABP_YEAST_Melamed_2013,37,cider_fixed
1,12,99.17789328524452,0.6379270553588867,5,0.0,0.0,PABP_YEAST_Melamed_2013,37,cider_qwen35_4b
1,12,99.17789328524452,0.6379270553588867,5,0.0,0.0,PABP_YEAST_Melamed_2013,37,cider_qwen3_8b
1,12,99.17789328524452,0.6379270553588867,5,0.0,0.0,PABP_YEAST_Melamed_2013,37,cider_gpt_oss_20b
0,8,96.64279319606088,0.6752321720123291,39,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,11,random
0,8,98.5228290062668,0.5407373905181885,11,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,11,plm_greedy
0,8,98.9048045359594,0.4542362689971924,20,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,11,plm_diverse
0,13,98.5228290062668,0.5407373905181885,10,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,11,ucb
0,13,98.5228290062668,0.5407373905181885,10,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,11,ei
0,13,98.5228290062668,0.5407373905181885,10,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,11,thompson
0,8,98.5228290062668,0.5407373905181885,11,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,11,prior_first_al
0,13,98.5228290062668,0.5407373905181885,10,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,11,folde_lite
0,13,98.5228290062668,0.5407373905181885,10,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,11,cider_fixed
0,13,98.5228290062668,0.5407373905181885,10,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,11,cider_qwen35_4b
0,13,98.5228290062668,0.5407373905181885,10,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,11,cider_qwen3_8b
0,13,98.5228290062668,0.5407373905181885,10,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,11,cider_gpt_oss_20b
0,5,94.18979409131605,0.738440752029419,41,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,23,random
0,8,98.5228290062668,0.5407373905181885,11,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,23,plm_greedy
0,8,98.9048045359594,0.4542362689971924,20,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,23,plm_diverse
0,13,98.5228290062668,0.5407373905181885,10,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,23,ucb
0,13,98.5228290062668,0.5407373905181885,10,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,23,ei
0,13,98.5228290062668,0.5407373905181885,10,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,23,thompson
0,8,98.5228290062668,0.5407373905181885,11,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,23,prior_first_al
0,13,98.5228290062668,0.5407373905181885,10,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,23,folde_lite
0,13,98.5228290062668,0.5407373905181885,10,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,23,cider_fixed
0,13,98.5228290062668,0.5407373905181885,10,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,23,cider_qwen35_4b
0,13,98.5228290062668,0.5407373905181885,10,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,23,cider_qwen3_8b
0,13,98.5228290062668,0.5407373905181885,10,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,23,cider_gpt_oss_20b
1,7,99.56132497761864,0.2532356381416321,39,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,37,random
0,8,98.5228290062668,0.5407373905181885,11,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,37,plm_greedy
0,8,98.9048045359594,0.4542362689971924,20,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,37,plm_diverse
0,13,98.5228290062668,0.5407373905181885,10,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,37,ucb
0,13,98.5228290062668,0.5407373905181885,10,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,37,ei
0,13,98.5228290062668,0.5407373905181885,10,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,37,thompson
0,8,98.5228290062668,0.5407373905181885,11,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,37,prior_first_al
0,13,98.5228290062668,0.5407373905181885,10,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,37,folde_lite
0,13,98.5228290062668,0.5407373905181885,10,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,37,cider_fixed
0,13,98.5228290062668,0.5407373905181885,10,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,37,cider_qwen35_4b
0,13,98.5228290062668,0.5407373905181885,10,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,37,cider_qwen3_8b
0,13,98.5228290062668,0.5407373905181885,10,0.0,0.0,Q8WTC7_9CNID_Somermeyer_2022,37,cider_gpt_oss_20b
1,7,99.23250851883698,0.2858966886997223,40,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,11,random
1,12,99.23250851883698,0.2858966886997223,12,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,11,plm_greedy
0,12,98.88538581573836,0.3216815292835235,21,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,11,plm_diverse
1,8,99.23250851883698,0.2858966886997223,11,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,11,ucb
1,8,99.23250851883698,0.2858966886997223,11,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,11,ei
1,8,99.23250851883698,0.2858966886997223,11,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,11,thompson
1,12,99.23250851883698,0.2858966886997223,12,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,11,prior_first_al
1,8,99.23250851883698,0.2858966886997223,11,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,11,folde_lite
1,8,99.23250851883698,0.2858966886997223,11,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,11,cider_fixed
1,8,99.23250851883698,0.2858966886997223,11,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,11,cider_qwen35_4b
1,8,99.23250851883698,0.2858966886997223,11,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,11,cider_qwen3_8b
1,8,99.23250851883698,0.2858966886997223,11,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,11,cider_gpt_oss_20b
0,9,98.88538581573836,0.3216815292835235,40,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,23,random
1,12,99.23250851883698,0.2858966886997223,12,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,23,plm_greedy
0,12,98.88538581573836,0.3216815292835235,21,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,23,plm_diverse
1,8,99.23250851883698,0.2858966886997223,11,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,23,ucb
1,8,99.23250851883698,0.2858966886997223,11,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,23,ei
1,8,99.23250851883698,0.2858966886997223,11,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,23,thompson
1,12,99.23250851883698,0.2858966886997223,12,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,23,prior_first_al
1,8,99.23250851883698,0.2858966886997223,11,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,23,folde_lite
1,8,99.23250851883698,0.2858966886997223,11,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,23,cider_fixed
1,8,99.23250851883698,0.2858966886997223,11,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,23,cider_qwen35_4b
1,8,99.23250851883698,0.2858966886997223,11,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,23,cider_qwen3_8b
1,8,99.23250851883698,0.2858966886997223,11,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,23,cider_gpt_oss_20b
0,5,93.74542212031464,0.6124699115753174,37,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,37,random
1,12,99.23250851883698,0.2858966886997223,12,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,37,plm_greedy
0,12,98.88538581573836,0.3216815292835235,21,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,37,plm_diverse
1,8,99.23250851883698,0.2858966886997223,11,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,37,ucb
1,8,99.23250851883698,0.2858966886997223,11,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,37,ei
1,8,99.23250851883698,0.2858966886997223,11,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,37,thompson
1,12,99.23250851883698,0.2858966886997223,12,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,37,prior_first_al
1,8,99.23250851883698,0.2858966886997223,11,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,37,folde_lite
1,8,99.23250851883698,0.2858966886997223,11,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,37,cider_fixed
1,8,99.23250851883698,0.2858966886997223,11,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,37,cider_qwen35_4b
1,8,99.23250851883698,0.2858966886997223,11,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,37,cider_qwen3_8b
1,8,99.23250851883698,0.2858966886997223,11,0.0,0.0,Q6WV12_9MAXI_Somermeyer_2022,37,cider_gpt_oss_20b
1,15,99.76549284945408,0.3504352271556854,34,0.0,0.0,RASK_HUMAN_Weng_2022_abundance,11,random
1,10,99.98462248193142,0.1064584702253341,11,0.0,0.0,RASK_HUMAN_Weng_2022_abundance,11,plm_greedy
1,6,99.95386744579426,0.1942543983459472,19,0.0,0.0,RASK_HUMAN_Weng_2022_abundance,11,plm_diverse
